alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.1,0.1,0.1,0.1,0.001,100.0,0.0,False,1,0.8140696883201599,0.0,0.0014119109837338328,0.0,0.8126577734947205,0.0,1.6359302997589111,0.0,2.449999988079071,0.0,0.8140696883201599,0.0,0.0014119109837338328,0.0,0.8126577734947205,0.0,1.6359302997589111,0.0,2.449999988079071,0.0,0.8140696883201599,0.0,0.0014119109837338328,0.0,0.3714917302131653,0.0,1.6359302997589111,0.0,43.913373643066734,0.0,1.0,PD,ok,
0.001,0.01,0.1,0.1,0.1,0.001,100.0,0.0,False,1,0.8138679265975952,0.0,0.001452363678254187,0.0,0.8124155402183533,0.0,1.6939855813980103,0.0,2.5078535079956055,0.0,0.8138679265975952,0.0,0.001452363678254187,0.0,0.8124155402183533,0.0,1.6939855813980103,0.0,2.5078535079956055,0.0,0.8138679265975952,0.0,0.001452363678254187,0.0,0.3714917302131653,0.0,1.6939855813980103,0.0,48.06786994310096,0.0,1.0,PD,ok,
0.001,0.001,0.1,0.1,0.1,0.001,100.0,0.0,False,1,0.8138538002967834,0.0,0.0014563408913090825,0.0,0.8123974800109863,0.0,1.6998441219329834,0.0,2.513697922229767,0.0,0.8138538002967834,0.0,0.0014563408913090825,0.0,0.8123974800109863,0.0,1.6998441219329834,0.0,2.513697922229767,0.0,0.8138538002967834,0.0,0.0014563408913090825,0.0,0.3714917302131653,0.0,1.6998441219329834,0.0,110.60981836728752,0.0,1.0,PD,ok,
0.001,0.0001,0.1,0.1,0.1,0.001,100.0,0.0,False,1,0.8138523101806641,0.0,0.0014567343750968575,0.0,0.8123955726623535,0.0,1.7004326581954956,0.0,2.5142849683761597,0.0,0.8138523101806641,0.0,0.0014567343750968575,0.0,0.8123955726623535,0.0,1.7004326581954956,0.0,2.5142849683761597,0.0,0.8138523101806641,0.0,0.0014567343750968575,0.0,0.3714917302131653,0.0,1.7004326581954956,0.0,103.71295888070017,0.0,1.0,PD,ok,
0.001,0.1,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.6030137538909912,0.0,0.0016234215581789613,0.0,0.6013903617858887,0.0,1.6859846115112305,0.0,2.2889983654022217,0.0,0.6030137538909912,0.0,0.0016234215581789613,0.0,0.6013903617858887,0.0,1.6859846115112305,0.0,2.2889983654022217,0.0,0.6030137538909912,0.0,0.0016234215581789613,0.0,0.3714917302131653,0.0,1.6859846115112305,0.0,48.04955674894154,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.6027185916900635,0.0,0.00163445551879704,0.0,0.6010841131210327,0.0,1.6888954639434814,0.0,2.291614055633545,0.0,0.6027185916900635,0.0,0.00163445551879704,0.0,0.6010841131210327,0.0,1.6888954639434814,0.0,2.291614055633545,0.0,0.6027185916900635,0.0,0.00163445551879704,0.0,0.3714917302131653,0.0,1.6888954639434814,0.0,109.84958737390116,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.6026929020881653,0.0,0.001635343418456614,0.0,0.6010575294494629,0.0,1.6891746520996094,0.0,2.2918675541877747,0.0,0.6026929020881653,0.0,0.001635343418456614,0.0,0.6010575294494629,0.0,1.6891746520996094,0.0,2.2918675541877747,0.0,0.6026929020881653,0.0,0.001635343418456614,0.0,0.3714917302131653,0.0,1.6891746520996094,0.0,108.69553139153868,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.6026905179023743,0.0,0.0016354233957827091,0.0,0.6010550856590271,0.0,1.6892027854919434,0.0,2.2918933033943176,0.0,0.6026905179023743,0.0,0.0016354233957827091,0.0,0.6010550856590271,0.0,1.6892027854919434,0.0,2.2918933033943176,0.0,0.6026905179023743,0.0,0.0016354233957827091,0.0,0.3714917302131653,0.0,1.6892027854919434,0.0,117.01218620175496,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.001,0.001,0.01,100.0,0.0,False,1,0.5961781740188599,0.0,0.0024091305676847696,0.0,0.5937690138816833,0.0,1.6884267330169678,0.0,2.2846049070358276,0.0,0.5961781740188599,0.0,0.0024091305676847696,0.0,0.5937690138816833,0.0,1.6884267330169678,0.0,2.2846049070358276,0.0,0.5961781740188599,0.0,0.0024091305676847696,0.0,0.3714917302131653,0.0,1.6884267330169678,0.0,48.3800140209496,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.001,0.001,0.01,100.0,0.0,False,1,0.5958255529403687,0.0,0.002421667566522956,0.0,0.5934038758277893,0.0,1.6911317110061646,0.0,2.286957263946533,0.0,0.5958255529403687,0.0,0.002421667566522956,0.0,0.5934038758277893,0.0,1.6911317110061646,0.0,2.286957263946533,0.0,0.5958255529403687,0.0,0.002421667566522956,0.0,0.3714917302131653,0.0,1.6911317110061646,0.0,107.24630101025105,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.001,0.01,100.0,0.0,False,1,0.5957935452461243,0.0,0.0024226815439760685,0.0,0.5933708548545837,0.0,1.6913909912109375,0.0,2.2871845364570618,0.0,0.5957935452461243,0.0,0.0024226815439760685,0.0,0.5933708548545837,0.0,1.6913909912109375,0.0,2.2871845364570618,0.0,0.5957935452461243,0.0,0.0024226815439760685,0.0,0.3714917302131653,0.0,1.6913909912109375,0.0,107.51325457915664,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.001,0.01,100.0,0.0,False,1,0.5957900881767273,0.0,0.002422771416604519,0.0,0.593367338180542,0.0,1.6914170980453491,0.0,2.2872071862220764,0.0,0.5957900881767273,0.0,0.002422771416604519,0.0,0.593367338180542,0.0,1.6914170980453491,0.0,2.2872071862220764,0.0,0.5957900881767273,0.0,0.002422771416604519,0.0,0.3714917302131653,0.0,1.6914170980453491,0.0,124.6259225900285,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.01,0.001,0.01,100.0,0.0,False,1,0.59502774477005,0.0,0.002436098176985979,0.0,0.5925916433334351,0.0,1.6882574558258057,0.0,2.2832852005958557,0.0,0.59502774477005,0.0,0.002436098176985979,0.0,0.5925916433334351,0.0,1.6882574558258057,0.0,2.2832852005958557,0.0,0.59502774477005,0.0,0.002436098176985979,0.0,0.3714917302131653,0.0,1.6882574558258057,0.0,48.242256014142185,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.01,0.001,0.01,100.0,0.0,False,1,0.5946701169013977,0.0,0.002449844963848591,0.0,0.5922202467918396,0.0,1.690977931022644,0.0,2.2856480479240417,0.0,0.5946701169013977,0.0,0.002449844963848591,0.0,0.5922202467918396,0.0,1.690977931022644,0.0,2.2856480479240417,0.0,0.5946701169013977,0.0,0.002449844963848591,0.0,0.3714917302131653,0.0,1.690977931022644,0.0,107.64528933027759,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.001,0.01,100.0,0.0,False,1,0.5946366190910339,0.0,0.0024509630165994167,0.0,0.5921856760978699,0.0,1.6912394762039185,0.0,2.2858760952949524,0.0,0.5946366190910339,0.0,0.0024509630165994167,0.0,0.5921856760978699,0.0,1.6912394762039185,0.0,2.2858760952949524,0.0,0.5946366190910339,0.0,0.0024509630165994167,0.0,0.3714917302131653,0.0,1.6912394762039185,0.0,109.74582098564133,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.001,0.01,100.0,0.0,False,1,0.5946334004402161,0.0,0.002451077802106738,0.0,0.5921823382377625,0.0,1.691265344619751,0.0,2.285898745059967,0.0,0.5946334004402161,0.0,0.002451077802106738,0.0,0.5921823382377625,0.0,1.691265344619751,0.0,2.285898745059967,0.0,0.5946334004402161,0.0,0.002451077802106738,0.0,0.3714917302131653,0.0,1.691265344619751,0.0,125.79554483108222,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.1,0.001,0.01,100.0,0.0,False,1,0.582715630531311,0.0,0.002737468807026744,0.0,0.5799781680107117,0.0,1.6865601539611816,0.0,2.2692757844924927,0.0,0.582715630531311,0.0,0.002737468807026744,0.0,0.5799781680107117,0.0,1.6865601539611816,0.0,2.2692757844924927,0.0,0.582715630531311,0.0,0.002737468807026744,0.0,0.3714917302131653,0.0,1.6865601539611816,0.0,48.16384732816368,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.1,0.001,0.01,100.0,0.0,False,1,0.5824148058891296,0.0,0.0027658622711896896,0.0,0.5796489715576172,0.0,1.689453363418579,0.0,2.2718681693077087,0.0,0.5824148058891296,0.0,0.0027658622711896896,0.0,0.5796489715576172,0.0,1.689453363418579,0.0,2.2718681693077087,0.0,0.5824148058891296,0.0,0.0027658622711896896,0.0,0.3714917302131653,0.0,1.689453363418579,0.0,100.17394624464214,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.1,0.001,0.01,100.0,0.0,False,1,0.5823881030082703,0.0,0.0027683801017701626,0.0,0.5796197056770325,0.0,1.6897308826446533,0.0,2.2721189856529236,0.0,0.5823881030082703,0.0,0.0027683801017701626,0.0,0.5796197056770325,0.0,1.6897308826446533,0.0,2.2721189856529236,0.0,0.5823881030082703,0.0,0.0027683801017701626,0.0,0.3714917302131653,0.0,1.6897308826446533,0.0,110.04901801841334,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.1,0.001,0.01,100.0,0.0,False,1,0.5823853015899658,0.0,0.0027686310932040215,0.0,0.5796166658401489,0.0,1.68975830078125,0.0,2.272143602371216,0.0,0.5823853015899658,0.0,0.0027686310932040215,0.0,0.5796166658401489,0.0,1.68975830078125,0.0,2.272143602371216,0.0,0.5823853015899658,0.0,0.0027686310932040215,0.0,0.3714917302131653,0.0,1.68975830078125,0.0,112.35179998213425,0.0,1.0,PD,ok,
0.001,0.1,0.1,0.1,0.01,0.0001,100.0,0.0,False,1,0.8960522413253784,0.0,0.002770789200440049,0.0,0.8932814598083496,0.0,9.39256477355957,0.0,10.288617014884949,0.0,0.8960522413253784,0.0,0.002770789200440049,0.0,0.8932814598083496,0.0,9.39256477355957,0.0,10.288617014884949,0.0,0.8721052408218384,0.0,0.002770789200440049,0.0,0.3714917302131653,0.0,9.39256477355957,0.0,44.71420928975567,0.0,1.0,PD,ok,
0.001,0.1,0.1,0.01,0.01,0.0001,100.0,0.0,False,1,0.8959447145462036,0.0,0.002796281361952424,0.0,0.8931484222412109,0.0,9.379255294799805,0.0,10.275200009346008,0.0,0.8959447145462036,0.0,0.002796281361952424,0.0,0.8931484222412109,0.0,9.379255294799805,0.0,10.275200009346008,0.0,0.8721052408218384,0.0,0.002796281361952424,0.0,0.3714917302131653,0.0,9.379255294799805,0.0,48.311578256543726,0.0,1.0,PD,ok,
0.001,0.1,0.1,0.001,0.01,0.0001,100.0,0.0,False,1,0.8959342241287231,0.0,0.00279881595633924,0.0,0.8931354284286499,0.0,9.377938270568848,0.0,10.27387249469757,0.0,0.8959342241287231,0.0,0.00279881595633924,0.0,0.8931354284286499,0.0,9.377938270568848,0.0,10.27387249469757,0.0,0.8721052408218384,0.0,0.00279881595633924,0.0,0.3714917302131653,0.0,9.377938270568848,0.0,48.008903639391065,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.1,0.01,0.0001,100.0,0.0,False,1,0.8959307074546814,0.0,0.0027996175922453403,0.0,0.8931310772895813,0.0,9.377517700195312,0.0,10.273448407649994,0.0,0.8959307074546814,0.0,0.0027996175922453403,0.0,0.8931310772895813,0.0,9.377517700195312,0.0,10.273448407649994,0.0,0.8721052408218384,0.0,0.0027996175922453403,0.0,0.3714917302131653,0.0,9.377517700195312,0.0,48.063132672104985,0.0,1.0,PD,ok,
0.001,0.1,0.001,0.1,0.01,0.0001,100.0,0.0,False,1,0.8959215879440308,0.0,0.00280178664252162,0.0,0.8931198120117188,0.0,9.376389503479004,0.0,10.272311091423035,0.0,0.8959215879440308,0.0,0.00280178664252162,0.0,0.8931198120117188,0.0,9.376389503479004,0.0,10.272311091423035,0.0,0.8721052408218384,0.0,0.00280178664252162,0.0,0.3714917302131653,0.0,9.376389503479004,0.0,48.1634206478484,0.0,1.0,PD,ok,
0.001,0.01,0.1,0.1,0.01,0.0001,100.0,0.0,False,1,0.8958808779716492,0.0,0.002811458660289645,0.0,0.8930694460868835,0.0,9.461366653442383,0.0,10.357247531414032,0.0,0.8958808779716492,0.0,0.002811458660289645,0.0,0.8930694460868835,0.0,9.461366653442383,0.0,10.357247531414032,0.0,0.8721052408218384,0.0,0.002811458660289645,0.0,0.3714917302131653,0.0,9.461366653442383,0.0,48.01051525492221,0.0,1.0,PD,ok,
0.001,0.001,0.1,0.1,0.01,0.0001,100.0,0.0,False,1,0.8958637714385986,0.0,0.002815555315464735,0.0,0.8930482268333435,0.0,9.468239784240723,0.0,10.364103555679321,0.0,0.8958637714385986,0.0,0.002815555315464735,0.0,0.8930482268333435,0.0,9.468239784240723,0.0,10.364103555679321,0.0,0.8721052408218384,0.0,0.002815555315464735,0.0,0.3714917302131653,0.0,9.468239784240723,0.0,110.2688342356123,0.0,1.0,PD,ok,
0.001,0.0001,0.1,0.1,0.01,0.0001,100.0,0.0,False,1,0.8958619832992554,0.0,0.0028159513603895903,0.0,0.8930460214614868,0.0,9.468937873840332,0.0,10.364799857139587,0.0,0.8958619832992554,0.0,0.0028159513603895903,0.0,0.8930460214614868,0.0,9.468937873840332,0.0,10.364799857139587,0.0,0.8721052408218384,0.0,0.0028159513603895903,0.0,0.3714917302131653,0.0,9.468937873840332,0.0,107.34191559022292,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.01,0.01,0.0001,100.0,0.0,False,1,0.8958185315132141,0.0,0.0028263519052416086,0.0,0.8929921984672546,0.0,9.363655090332031,0.0,10.259473621845245,0.0,0.8958185315132141,0.0,0.0028263519052416086,0.0,0.8929921984672546,0.0,9.363655090332031,0.0,10.259473621845245,0.0,0.8721052408218384,0.0,0.0028263519052416086,0.0,0.3714917302131653,0.0,9.363655090332031,0.0,48.15670648077503,0.0,1.0,PD,ok,
0.001,0.1,0.001,0.01,0.01,0.0001,100.0,0.0,False,1,0.8958092927932739,0.0,0.0028286364395171404,0.0,0.8929806351661682,0.0,9.362475395202637,0.0,10.25828468799591,0.0,0.8958092927932739,0.0,0.0028286364395171404,0.0,0.8929806351661682,0.0,9.362475395202637,0.0,10.25828468799591,0.0,0.8721052408218384,0.0,0.0028286364395171404,0.0,0.3714917302131653,0.0,9.362475395202637,0.0,48.34224408073351,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.001,0.01,0.0001,100.0,0.0,False,1,0.8958073258399963,0.0,0.0028290257323533297,0.0,0.892978310585022,0.0,9.362271308898926,0.0,10.258078634738922,0.0,0.8958073258399963,0.0,0.0028290257323533297,0.0,0.892978310585022,0.0,9.362271308898926,0.0,10.258078634738922,0.0,0.8721052408218384,0.0,0.0028290257323533297,0.0,0.3714917302131653,0.0,9.362271308898926,0.0,48.24980158591643,0.0,1.0,PD,ok,
0.001,0.1,0.001,0.001,0.01,0.0001,100.0,0.0,False,1,0.8957980871200562,0.0,0.0028313156217336655,0.0,0.8929667472839355,0.0,9.361089706420898,0.0,10.256887793540955,0.0,0.8957980871200562,0.0,0.0028313156217336655,0.0,0.8929667472839355,0.0,9.361089706420898,0.0,10.256887793540955,0.0,0.8721052408218384,0.0,0.0028313156217336655,0.0,0.3714917302131653,0.0,9.361089706420898,0.0,48.15613246709108,0.0,1.0,PD,ok,
0.001,0.01,0.1,0.01,0.01,0.0001,100.0,0.0,False,1,0.8957740664482117,0.0,0.002837062580510974,0.0,0.8929370045661926,0.0,9.448128700256348,0.0,10.34390276670456,0.0,0.8957740664482117,0.0,0.002837062580510974,0.0,0.8929370045661926,0.0,9.448128700256348,0.0,10.34390276670456,0.0,0.8721052408218384,0.0,0.002837062580510974,0.0,0.3714917302131653,0.0,9.448128700256348,0.0,48.17037430545315,0.0,1.0,PD,ok,
0.001,0.01,0.1,0.001,0.01,0.0001,100.0,0.0,False,1,0.8957636952400208,0.0,0.002839596476405859,0.0,0.8929240703582764,0.0,9.446818351745605,0.0,10.342582046985626,0.0,0.8957636952400208,0.0,0.002839596476405859,0.0,0.8929240703582764,0.0,9.446818351745605,0.0,10.342582046985626,0.0,0.8721052408218384,0.0,0.002839596476405859,0.0,0.3714917302131653,0.0,9.446818351745605,0.0,48.48234388278797,0.0,1.0,PD,ok,
0.001,0.001,0.1,0.01,0.01,0.0001,100.0,0.0,False,1,0.8957573771476746,0.0,0.002841126872226596,0.0,0.8929162621498108,0.0,9.45503044128418,0.0,10.350787818431854,0.0,0.8957573771476746,0.0,0.002841126872226596,0.0,0.8929162621498108,0.0,9.45503044128418,0.0,10.350787818431854,0.0,0.8721052408218384,0.0,0.002841126872226596,0.0,0.3714917302131653,0.0,9.45503044128418,0.0,108.42220431147143,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.1,0.01,0.0001,100.0,0.0,False,1,0.8957568407058716,0.0,0.0028412642423063517,0.0,0.8929155468940735,0.0,9.44595718383789,0.0,10.341714024543762,0.0,0.8957568407058716,0.0,0.0028412642423063517,0.0,0.8929155468940735,0.0,9.44595718383789,0.0,10.341714024543762,0.0,0.8721052408218384,0.0,0.0028412642423063517,0.0,0.3714917302131653,0.0,9.44595718383789,0.0,99.9736181604676,0.0,1.0,PD,ok,
0.001,0.0001,0.1,0.01,0.01,0.0001,100.0,0.0,False,1,0.8957556486129761,0.0,0.002841539913788438,0.0,0.8929141163825989,0.0,9.455716133117676,0.0,10.351471781730652,0.0,0.8957556486129761,0.0,0.002841539913788438,0.0,0.8929141163825989,0.0,9.455716133117676,0.0,10.351471781730652,0.0,0.8721052408218384,0.0,0.002841539913788438,0.0,0.3714917302131653,0.0,9.455716133117676,0.0,107.05998175544664,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.1,0.01,0.0001,100.0,0.0,False,1,0.895747721195221,0.0,0.002843469614163041,0.0,0.8929042220115662,0.0,9.444825172424316,0.0,10.340572893619537,0.0,0.895747721195221,0.0,0.002843469614163041,0.0,0.8929042220115662,0.0,9.444825172424316,0.0,10.340572893619537,0.0,0.8721052408218384,0.0,0.002843469614163041,0.0,0.3714917302131653,0.0,9.444825172424316,0.0,109.9257925846614,0.0,1.0,PD,ok,
0.001,0.001,0.1,0.001,0.01,0.0001,100.0,0.0,False,1,0.8957468271255493,0.0,0.002843688242137432,0.0,0.8929031491279602,0.0,9.45371150970459,0.0,10.34945833683014,0.0,0.8957468271255493,0.0,0.002843688242137432,0.0,0.8929031491279602,0.0,9.45371150970459,0.0,10.34945833683014,0.0,0.8721052408218384,0.0,0.002843688242137432,0.0,0.3714917302131653,0.0,9.45371150970459,0.0,109.49624247755855,0.0,1.0,PD,ok,
0.001,0.0001,0.1,0.001,0.01,0.0001,100.0,0.0,False,1,0.8957448601722717,0.0,0.002844092436134815,0.0,0.8929007649421692,0.0,9.454400062561035,0.0,10.350144922733307,0.0,0.8957448601722717,0.0,0.002844092436134815,0.0,0.8929007649421692,0.0,9.454400062561035,0.0,10.350144922733307,0.0,0.8721052408218384,0.0,0.002844092436134815,0.0,0.3714917302131653,0.0,9.454400062561035,0.0,109.41337785404176,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.1,0.01,0.0001,100.0,0.0,False,1,0.8957396149635315,0.0,0.0028454659041017294,0.0,0.8928941488265991,0.0,9.45279312133789,0.0,10.348532736301422,0.0,0.8957396149635315,0.0,0.0028454659041017294,0.0,0.8928941488265991,0.0,9.45279312133789,0.0,10.348532736301422,0.0,0.8721052408218384,0.0,0.0028454659041017294,0.0,0.3714917302131653,0.0,9.45279312133789,0.0,109.8906116602011,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.1,0.01,0.0001,100.0,0.0,False,1,0.8957372903823853,0.0,0.0028458856977522373,0.0,0.8928914070129395,0.0,9.45347785949707,0.0,10.349215149879456,0.0,0.8957372903823853,0.0,0.0028458856977522373,0.0,0.8928914070129395,0.0,9.45347785949707,0.0,10.349215149879456,0.0,0.8721052408218384,0.0,0.0028458856977522373,0.0,0.3714917302131653,0.0,9.45347785949707,0.0,112.39352683583274,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.1,0.01,0.0001,100.0,0.0,False,1,0.8957300782203674,0.0,0.0028476640582084656,0.0,0.8928824067115784,0.0,9.451659202575684,0.0,10.347389280796051,0.0,0.8957300782203674,0.0,0.0028476640582084656,0.0,0.8928824067115784,0.0,9.451659202575684,0.0,10.347389280796051,0.0,0.8721052408218384,0.0,0.0028476640582084656,0.0,0.3714917302131653,0.0,9.451659202575684,0.0,108.82289218204096,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.1,0.01,0.0001,100.0,0.0,False,1,0.8957284688949585,0.0,0.002848084084689617,0.0,0.892880380153656,0.0,9.45234489440918,0.0,10.348073363304138,0.0,0.8957284688949585,0.0,0.002848084084689617,0.0,0.892880380153656,0.0,9.45234489440918,0.0,10.348073363304138,0.0,0.8721052408218384,0.0,0.002848084084689617,0.0,0.3714917302131653,0.0,9.45234489440918,0.0,118.70668151928112,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.01,0.01,0.0001,100.0,0.0,False,1,0.8956451416015625,0.0,0.002868172014132142,0.0,0.8927769660949707,0.0,9.43213176727295,0.0,10.327776908874512,0.0,0.8956451416015625,0.0,0.002868172014132142,0.0,0.8927769660949707,0.0,9.43213176727295,0.0,10.327776908874512,0.0,0.8721052408218384,0.0,0.002868172014132142,0.0,0.3714917302131653,0.0,9.43213176727295,0.0,102.19331239769235,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.01,0.01,0.0001,100.0,0.0,False,1,0.8956358432769775,0.0,0.0028704532887786627,0.0,0.8927654027938843,0.0,9.430963516235352,0.0,10.326599359512329,0.0,0.8956358432769775,0.0,0.0028704532887786627,0.0,0.8927654027938843,0.0,9.430963516235352,0.0,10.326599359512329,0.0,0.8721052408218384,0.0,0.0028704532887786627,0.0,0.3714917302131653,0.0,9.430963516235352,0.0,107.37956756493077,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.001,0.01,0.0001,100.0,0.0,False,1,0.8956342935562134,0.0,0.0028708684258162975,0.0,0.8927634358406067,0.0,9.430754661560059,0.0,10.326388955116272,0.0,0.8956342935562134,0.0,0.0028708684258162975,0.0,0.8927634358406067,0.0,9.430754661560059,0.0,10.326388955116272,0.0,0.8721052408218384,0.0,0.0028708684258162975,0.0,0.3714917302131653,0.0,9.430754661560059,0.0,107.58441295381635,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.01,0.0001,100.0,0.0,False,1,0.895628035068512,0.0,0.002872373443096876,0.0,0.8927556872367859,0.0,9.438984870910645,0.0,10.334612905979156,0.0,0.895628035068512,0.0,0.002872373443096876,0.0,0.8927556872367859,0.0,9.438984870910645,0.0,10.334612905979156,0.0,0.8721052408218384,0.0,0.002872373443096876,0.0,0.3714917302131653,0.0,9.438984870910645,0.0,107.65392386959866,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.01,0.0001,100.0,0.0,False,1,0.8956263065338135,0.0,0.002872783225029707,0.0,0.892753541469574,0.0,9.43967342376709,0.0,10.335299730300903,0.0,0.8956263065338135,0.0,0.002872783225029707,0.0,0.892753541469574,0.0,9.43967342376709,0.0,10.335299730300903,0.0,0.8721052408218384,0.0,0.002872783225029707,0.0,0.3714917302131653,0.0,9.43967342376709,0.0,115.17742107063532,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.001,0.01,0.0001,100.0,0.0,False,1,0.895624577999115,0.0,0.0028731729835271835,0.0,0.8927513957023621,0.0,9.429571151733398,0.0,10.325195729732513,0.0,0.895624577999115,0.0,0.0028731729835271835,0.0,0.8927513957023621,0.0,9.429571151733398,0.0,10.325195729732513,0.0,0.8721052408218384,0.0,0.0028731729835271835,0.0,0.3714917302131653,0.0,9.429571151733398,0.0,109.54043006012216,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.01,0.01,0.0001,100.0,0.0,False,1,0.8956184983253479,0.0,0.0028746582102030516,0.0,0.8927438259124756,0.0,9.437812805175781,0.0,10.33343130350113,0.0,0.8956184983253479,0.0,0.0028746582102030516,0.0,0.8927438259124756,0.0,9.437812805175781,0.0,10.33343130350113,0.0,0.8721052408218384,0.0,0.0028746582102030516,0.0,0.3714917302131653,0.0,9.437812805175781,0.0,106.11604865221307,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.01,0.0001,100.0,0.0,False,1,0.8956169486045837,0.0,0.002875072881579399,0.0,0.892741858959198,0.0,9.437601089477539,0.0,10.333218038082123,0.0,0.8956169486045837,0.0,0.002875072881579399,0.0,0.892741858959198,0.0,9.437601089477539,0.0,10.333218038082123,0.0,0.8721052408218384,0.0,0.002875072881579399,0.0,0.3714917302131653,0.0,9.437601089477539,0.0,109.45035196235403,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.01,0.01,0.0001,100.0,0.0,False,1,0.8956167101860046,0.0,0.002875083591789007,0.0,0.8927416205406189,0.0,9.438496589660645,0.0,10.33411329984665,0.0,0.8956167101860046,0.0,0.002875083591789007,0.0,0.8927416205406189,0.0,9.438496589660645,0.0,10.33411329984665,0.0,0.8721052408218384,0.0,0.002875083591789007,0.0,0.3714917302131653,0.0,9.438496589660645,0.0,118.13977829972282,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.01,0.0001,100.0,0.0,False,1,0.8956153392791748,0.0,0.00287547311745584,0.0,0.8927398920059204,0.0,9.4382963180542,0.0,10.333911657333374,0.0,0.8956153392791748,0.0,0.00287547311745584,0.0,0.8927398920059204,0.0,9.4382963180542,0.0,10.333911657333374,0.0,0.8721052408218384,0.0,0.00287547311745584,0.0,0.3714917302131653,0.0,9.4382963180542,0.0,124.67139887111261,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.001,0.01,0.0001,100.0,0.0,False,1,0.8956072926521301,0.0,0.0028773725498467684,0.0,0.8927299380302429,0.0,9.436427116394043,0.0,10.332034409046173,0.0,0.8956072926521301,0.0,0.0028773725498467684,0.0,0.8927299380302429,0.0,9.436427116394043,0.0,10.332034409046173,0.0,0.8721052408218384,0.0,0.0028773725498467684,0.0,0.3714917302131653,0.0,9.436427116394043,0.0,108.89524018205702,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.001,0.01,0.0001,100.0,0.0,False,1,0.8956055045127869,0.0,0.0028777876868844032,0.0,0.8927277326583862,0.0,9.437112808227539,0.0,10.332718312740326,0.0,0.8956055045127869,0.0,0.0028777876868844032,0.0,0.8927277326583862,0.0,9.437112808227539,0.0,10.332718312740326,0.0,0.8721052408218384,0.0,0.0028777876868844032,0.0,0.3714917302131653,0.0,9.437112808227539,0.0,141.48936526244506,0.0,1.0,PD,ok,
0.001,0.1,0.1,0.1,0.01,0.01,100.0,0.0,False,1,0.589034378528595,0.0,0.0039694528095424175,0.0,0.5850649476051331,0.0,1.6539092063903809,0.0,2.242943584918976,0.0,0.589034378528595,0.0,0.0039694528095424175,0.0,0.5850649476051331,0.0,1.6539092063903809,0.0,2.242943584918976,0.0,0.589034378528595,0.0,0.0039694528095424175,0.0,0.3714917302131653,0.0,1.6539092063903809,0.0,44.4771374752745,0.0,1.0,PD,ok,
