alpha,xi,sigma,beta,gamma0,threshold_scale,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,method,status,error
0.001,0.001,0.1,0.1,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.927498819306493,0.0,SG,ok,
0.001,0.01,0.1,0.001,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.940486793406308,0.0,SG,ok,
0.001,0.01,0.1,0.01,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.915868207812309,0.0,SG,ok,
0.001,0.01,0.1,0.1,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.873311771079898,0.0,SG,ok,
0.001,0.1,0.1,0.001,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.911313057877123,0.0,SG,ok,
0.001,0.1,0.1,0.01,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.863104118034244,0.0,SG,ok,
0.001,0.1,0.1,0.1,1000.0,1.0,1,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,2.208819627761841,0.0,0.5853021144866943,0.0,0.35478106141090393,0.0,0.23052102327346802,0.0,1.6235175132751465,0.0,7.839245496317744,0.0,SG,ok,
0.001,0.1,0.1,0.001,10.0,1.0,1,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,1.3867842555046082,0.0,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,1.3867842555046082,0.0,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,7.886935407295823,0.0,SG,ok,
0.001,0.1,0.1,0.01,10.0,1.0,1,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,1.3867842555046082,0.0,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,1.3867842555046082,0.0,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,7.91034275572747,0.0,SG,ok,
0.001,0.1,0.1,0.1,10.0,1.0,1,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,1.3867842555046082,0.0,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,1.3867842555046082,0.0,0.3643626570701599,0.0,0.36358287930488586,0.0,0.0007797739817760885,0.0,1.0224215984344482,0.0,7.891424095258117,0.0,SG,ok,
0.001,0.001,0.1,0.001,10.0,1.0,1,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,0.9141281545162201,0.0,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,0.9141281545162201,0.0,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,7.926857504993677,0.0,SG,ok,
0.001,0.001,0.1,0.01,10.0,1.0,1,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,0.9141281545162201,0.0,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,0.9141281545162201,0.0,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,7.971613124012947,0.0,SG,ok,
0.001,0.001,0.1,0.1,10.0,1.0,1,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,0.9141281545162201,0.0,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,0.9141281545162201,0.0,0.3696357309818268,0.0,0.3695797026157379,0.0,5.603391764452681e-05,0.0,0.5444924235343933,0.0,7.90740006044507,0.0,SG,ok,
0.001,0.01,0.1,0.001,10.0,1.0,1,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,1.40361487865448,0.0,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,1.40361487865448,0.0,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,7.918707977049053,0.0,SG,ok,
0.001,0.01,0.1,0.01,10.0,1.0,1,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,1.40361487865448,0.0,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,1.40361487865448,0.0,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,7.8919662758708,0.0,SG,ok,
0.001,0.01,0.1,0.1,10.0,1.0,1,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,1.40361487865448,0.0,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,1.40361487865448,0.0,0.3879058361053467,0.0,0.38731011748313904,0.0,0.0005957221146672964,0.0,1.0157090425491333,0.0,7.89554902818054,0.0,SG,ok,
0.001,0.1,0.1,0.001,100.0,1.0,1,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,1.0809274315834045,0.0,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,1.0809274315834045,0.0,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,7.930071598850191,0.0,SG,ok,
0.001,0.1,0.1,0.01,100.0,1.0,1,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,1.0809274315834045,0.0,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,1.0809274315834045,0.0,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,7.890876734629273,0.0,SG,ok,
0.001,0.1,0.1,0.1,100.0,1.0,1,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,1.0809274315834045,0.0,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,1.0809274315834045,0.0,0.5189470648765564,0.0,0.3929230868816376,0.0,0.12602399289608002,0.0,0.5619803667068481,0.0,7.791405758820474,0.0,SG,ok,
0.001,0.01,0.1,0.001,100.0,1.0,1,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,1.1872749328613281,0.0,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,1.1872749328613281,0.0,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,7.930997172370553,0.0,SG,ok,
0.001,0.01,0.1,0.01,100.0,1.0,1,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,1.1872749328613281,0.0,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,1.1872749328613281,0.0,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,7.910995656624436,0.0,SG,ok,
0.001,0.01,0.1,0.1,100.0,1.0,1,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,1.1872749328613281,0.0,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,1.1872749328613281,0.0,0.5193463563919067,0.0,0.39308393001556396,0.0,0.12626244127750397,0.0,0.6679285764694214,0.0,7.906814269721508,0.0,SG,ok,
0.001,0.0001,0.1,0.001,100.0,1.0,1,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,1.1948536038398743,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,1.1948536038398743,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,7.94437272194773,0.0,SG,ok,
0.001,0.0001,0.1,0.01,100.0,1.0,1,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,1.1948536038398743,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,1.1948536038398743,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,7.95488503202796,0.0,SG,ok,
0.001,0.0001,0.1,0.1,100.0,1.0,1,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,1.1948536038398743,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,1.1948536038398743,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6754969954490662,0.0,7.943920292891562,0.0,SG,ok,
0.001,0.001,0.1,0.001,100.0,1.0,1,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,1.1939536333084106,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,1.1939536333084106,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,7.925857563503087,0.0,SG,ok,
0.001,0.001,0.1,0.01,100.0,1.0,1,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,1.1939536333084106,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,1.1939536333084106,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,7.930385342799127,0.0,SG,ok,
0.001,0.001,0.1,0.1,100.0,1.0,1,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,1.1939536333084106,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,1.1939536333084106,0.0,0.5193566083908081,0.0,0.3930937945842743,0.0,0.126262828707695,0.0,0.6745970249176025,0.0,7.929765669628978,0.0,SG,ok,
0.001,0.001,0.01,0.001,100.0,1.0,1,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,1.1622641682624817,0.0,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,1.1622641682624817,0.0,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,7.963933326303959,0.0,SG,ok,
0.001,0.001,0.01,0.01,100.0,1.0,1,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,1.1622641682624817,0.0,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,1.1622641682624817,0.0,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,7.994477264583111,0.0,SG,ok,
0.001,0.001,0.01,0.1,100.0,1.0,1,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,1.1622641682624817,0.0,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,1.1622641682624817,0.0,0.5203301906585693,0.0,0.39425796270370483,0.0,0.1260722428560257,0.0,0.6419339776039124,0.0,7.956886931322515,0.0,SG,ok,
0.001,0.0001,0.01,0.001,100.0,1.0,1,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,1.1624582409858704,0.0,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,1.1624582409858704,0.0,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,7.945445445366204,0.0,SG,ok,
0.001,0.0001,0.01,0.01,100.0,1.0,1,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,1.1624582409858704,0.0,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,1.1624582409858704,0.0,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,7.960127776488662,0.0,SG,ok,
0.001,0.0001,0.01,0.1,100.0,1.0,1,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,1.1624582409858704,0.0,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,1.1624582409858704,0.0,0.5203304290771484,0.0,0.39425820112228394,0.0,0.1260722428560257,0.0,0.6421278119087219,0.0,7.91303975880146,0.0,SG,ok,
0.001,0.01,0.01,0.001,100.0,1.0,1,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,1.2372310757637024,0.0,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,1.2372310757637024,0.0,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,7.935865215025842,0.0,SG,ok,
0.001,0.01,0.01,0.01,100.0,1.0,1,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,1.2372310757637024,0.0,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,1.2372310757637024,0.0,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,7.935713722370565,0.0,SG,ok,
0.001,0.01,0.01,0.1,100.0,1.0,1,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,1.2372310757637024,0.0,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,1.2372310757637024,0.0,0.520747721195221,0.0,0.39468449354171753,0.0,0.1260632425546646,0.0,0.7164833545684814,0.0,7.947160246782005,0.0,SG,ok,
0.001,0.1,0.01,0.001,100.0,1.0,1,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,1.1275659203529358,0.0,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,1.1275659203529358,0.0,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,7.891763246618211,0.0,SG,ok,
0.001,0.1,0.01,0.01,100.0,1.0,1,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,1.1275659203529358,0.0,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,1.1275659203529358,0.0,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,7.937881880439818,0.0,SG,ok,
0.001,0.1,0.01,0.1,100.0,1.0,1,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,1.1275659203529358,0.0,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,1.1275659203529358,0.0,0.520473062992096,0.0,0.3947722613811493,0.0,0.12570078670978546,0.0,0.6070928573608398,0.0,7.879443252459168,0.0,SG,ok,
0.001,0.001,0.001,0.001,100.0,1.0,1,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,1.1953571438789368,0.0,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,1.1953571438789368,0.0,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,7.948181791231036,0.0,SG,ok,
0.001,0.001,0.001,0.01,100.0,1.0,1,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,1.1953571438789368,0.0,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,1.1953571438789368,0.0,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,7.922561488114297,0.0,SG,ok,
0.001,0.001,0.001,0.1,100.0,1.0,1,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,1.1953571438789368,0.0,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,1.1953571438789368,0.0,0.5210267901420593,0.0,0.3950245678424835,0.0,0.1260022222995758,0.0,0.6743303537368774,0.0,7.995849460363388,0.0,SG,ok,
0.001,0.0001,0.001,0.001,100.0,1.0,1,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,1.195514738559723,0.0,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,1.195514738559723,0.0,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,7.99818411283195,0.0,SG,ok,
0.001,0.0001,0.001,0.01,100.0,1.0,1,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,1.195514738559723,0.0,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,1.195514738559723,0.0,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,7.990303629077971,0.0,SG,ok,
0.001,0.0001,0.001,0.1,100.0,1.0,1,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,1.195514738559723,0.0,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,1.195514738559723,0.0,0.5210274457931519,0.0,0.3950251638889313,0.0,0.1260022521018982,0.0,0.674487292766571,0.0,7.959812551736832,0.0,SG,ok,
0.001,0.01,0.001,0.001,100.0,1.0,1,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,1.1873138546943665,0.0,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,1.1873138546943665,0.0,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,7.935551857575774,0.0,SG,ok,
0.001,0.01,0.001,0.01,100.0,1.0,1,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,1.1873138546943665,0.0,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,1.1873138546943665,0.0,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,7.947807279415429,0.0,SG,ok,
0.001,0.01,0.001,0.1,100.0,1.0,1,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,1.1873138546943665,0.0,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,1.1873138546943665,0.0,0.5209256410598755,0.0,0.395033061504364,0.0,0.12589260935783386,0.0,0.666388213634491,0.0,7.967062808573246,0.0,SG,ok,
0.001,0.1,0.001,0.001,100.0,1.0,1,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,1.1380084156990051,0.0,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,1.1380084156990051,0.0,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,7.958828219212592,0.0,SG,ok,
0.001,0.1,0.001,0.01,100.0,1.0,1,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,1.1380084156990051,0.0,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,1.1380084156990051,0.0,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,7.907720134593546,0.0,SG,ok,
0.001,0.1,0.001,0.1,100.0,1.0,1,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,1.1380084156990051,0.0,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,1.1380084156990051,0.0,0.5206875205039978,0.0,0.3951263427734375,0.0,0.1255611628293991,0.0,0.6173208951950073,0.0,7.94486094173044,0.0,SG,ok,
0.001,0.0001,0.001,0.01,1.0,1.0,1,1.0789039134979248,0.0,1.00600004196167,0.0,0.07290389388799667,0.0,729.005859375,0.0,730.0847632884979,0.0,1.0789039134979248,0.0,1.00600004196167,0.0,0.07290389388799667,0.0,729.005859375,0.0,730.0847632884979,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07290389388799667,0.0,729.005859375,0.0,7.983398743905127,0.0,SG,ok,
0.001,0.0001,0.001,0.001,1.0,1.0,1,1.0789039134979248,0.0,1.00600004196167,0.0,0.07290389388799667,0.0,729.005859375,0.0,730.0847632884979,0.0,1.0789039134979248,0.0,1.00600004196167,0.0,0.07290389388799667,0.0,729.005859375,0.0,730.0847632884979,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07290389388799667,0.0,729.005859375,0.0,7.979433616623282,0.0,SG,ok,
0.001,0.0001,0.001,0.1,1.0,1.0,1,1.0789039134979248,0.0,1.00600004196167,0.0,0.07290389388799667,0.0,729.005859375,0.0,730.0847632884979,0.0,1.0789039134979248,0.0,1.00600004196167,0.0,0.07290389388799667,0.0,729.005859375,0.0,730.0847632884979,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07290389388799667,0.0,729.005859375,0.0,7.975262361578643,0.0,SG,ok,
0.001,0.0001,0.01,0.001,1.0,1.0,1,1.0789389610290527,0.0,1.00600004196167,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,730.4350180625916,0.0,1.0789389610290527,0.0,1.00600004196167,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,730.4350180625916,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,7.9383150255307555,0.0,SG,ok,
0.001,0.0001,0.01,0.01,1.0,1.0,1,1.0789389610290527,0.0,1.00600004196167,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,730.4350180625916,0.0,1.0789389610290527,0.0,1.00600004196167,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,730.4350180625916,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,7.900470677763224,0.0,SG,ok,
0.001,0.0001,0.01,0.1,1.0,1.0,1,1.0789389610290527,0.0,1.00600004196167,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,730.4350180625916,0.0,1.0789389610290527,0.0,1.00600004196167,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,730.4350180625916,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07293891161680222,0.0,729.3560791015625,0.0,7.9730065846815705,0.0,SG,ok,
0.001,0.0001,0.1,0.001,1.0,1.0,1,1.0792901515960693,0.0,1.00600004196167,0.0,0.07329011708498001,0.0,732.8684692382812,0.0,733.9477593898773,0.0,1.0792901515960693,0.0,1.00600004196167,0.0,0.07329011708498001,0.0,732.8684692382812,0.0,733.9477593898773,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07329011708498001,0.0,732.8684692382812,0.0,7.956421089358628,0.0,SG,ok,
0.001,0.0001,0.1,0.01,1.0,1.0,1,1.0792901515960693,0.0,1.00600004196167,0.0,0.07329011708498001,0.0,732.8684692382812,0.0,733.9477593898773,0.0,1.0792901515960693,0.0,1.00600004196167,0.0,0.07329011708498001,0.0,732.8684692382812,0.0,733.9477593898773,0.0,0.8721052408218384,0.0,0.5006135106086731,0.0,0.07329011708498001,0.0,732.8684692382812,0.0,7.952413494698703,0.0,SG,ok,
