alpha,xi,sigma,beta,gamma0,threshold_scale,constraint_step_interval,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.0001,0.01,0.01,10.0,1.0,0,1,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,1.9277399778366089,0.0,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,1.9277399778366089,0.0,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,85.39810402179137,0.0,1.0,SG,ok,
0.001,0.0001,0.01,0.1,10.0,1.0,0,1,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,1.9277399778366089,0.0,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,1.9277399778366089,0.0,0.5863758325576782,0.0,0.37808337807655334,0.0,0.20829248428344727,0.0,1.3413641452789307,0.0,85.27628396544605,0.0,1.0,SG,ok,
0.001,0.0001,0.1,0.001,10.0,1.0,0,1,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,1.9330681562423706,0.0,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,1.9330681562423706,0.0,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,86.23088239366189,0.0,1.0,SG,ok,
0.001,0.0001,0.1,0.01,10.0,1.0,0,1,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,1.9330681562423706,0.0,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,1.9330681562423706,0.0,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,86.32223436702043,0.0,1.0,SG,ok,
0.001,0.0001,0.1,0.1,10.0,1.0,0,1,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,1.9330681562423706,0.0,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,1.9330681562423706,0.0,0.5917620658874512,0.0,0.38115307688713074,0.0,0.21060897409915924,0.0,1.3413060903549194,0.0,86.99783951742575,0.0,1.0,SG,ok,
0.001,0.001,0.1,0.001,10.0,1.0,0,1,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,1.933077096939087,0.0,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,1.933077096939087,0.0,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,109.35579311894253,0.0,1.0,SG,ok,
0.001,0.001,0.1,0.01,10.0,1.0,0,1,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,1.933077096939087,0.0,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,1.933077096939087,0.0,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,110.05085701867938,0.0,1.0,SG,ok,
0.001,0.001,0.1,0.1,10.0,1.0,0,1,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,1.933077096939087,0.0,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,1.933077096939087,0.0,0.5917724370956421,0.0,0.3811589479446411,0.0,0.21061347424983978,0.0,1.3413046598434448,0.0,109.90943911904469,0.0,1.0,SG,ok,
0.001,0.1,0.01,0.001,10.0,1.0,0,1,0.5928274393081665,0.0,0.3819495141506195,0.0,0.2108779102563858,0.0,1.339297890663147,0.0,1.9321253299713135,0.0,0.5928274393081665,0.0,0.3819495141506195,0.0,0.2108779102563858,0.0,1.339297890663147,0.0,1.9321253299713135,0.0,0.5928274393081665,0.0,0.3819495141506195,0.0,0.2108779102563858,0.0,1.339297890663147,0.0,110.22438201541081,0.0,1.0,SG,ok,
0.001,0.1,0.01,0.01,10.0,1.0,0,1,0.5928274393081665,0.0,0.3819495141506195,0.0,0.2108779102563858,0.0,1.339297890663147,0.0,1.9321253299713135,0.0,0.5928274393081665,0.0,0.3819495141506195,0.0,0.2108779102563858,0.0,1.339297890663147,0.0,1.9321253299713135,0.0,0.5928274393081665,0.0,0.3819495141506195,0.0,0.2108779102563858,0.0,1.339297890663147,0.0,110.24769492447376,0.0,1.0,SG,ok,
