alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,method,status,error
0.001,0.0001,0.1,0.01,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57575.1796875,0.0,57576.061833798885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57575.1796875,0.0,57576.061833798885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.611982834525406,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.0001,0.1,100.0,0.0,False,1,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57580.19921875,0.0,57581.08136564493,0.0,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57580.19921875,0.0,57581.08136564493,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.622210686095059,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57574.70703125,0.0,57575.589177548885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57574.70703125,0.0,57575.589177548885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.704964634031057,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57575.1953125,0.0,57576.077458798885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57575.1953125,0.0,57576.077458798885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.791794622316957,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.0001,0.1,100.0,0.0,False,1,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57580.21484375,0.0,57581.09699064493,0.0,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57580.21484375,0.0,57581.09699064493,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.83316497784108,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57574.9140625,0.0,57575.796208798885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57574.9140625,0.0,57575.796208798885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.931205099448562,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57575.41015625,0.0,57576.292302548885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57575.41015625,0.0,57576.292302548885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.976924584247172,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.0001,0.1,100.0,0.0,False,1,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57580.42578125,0.0,57581.30792814493,0.0,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57580.42578125,0.0,57581.30792814493,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.869352959096432,0.0,PD,ok,
0.001,0.1,0.1,0.001,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57577.01171875,0.0,57577.893865048885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57577.01171875,0.0,57577.893865048885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1264.9261474609375,0.0,10.940420774742961,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.0001,0.1,100.0,0.0,False,1,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57577.515625,0.0,57578.397771298885,0.0,0.8821462988853455,0.0,0.2500057816505432,0.0,0.6321405172348022,0.0,57577.515625,0.0,57578.397771298885,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1264.9261474609375,0.0,10.732109141536057,0.0,PD,ok,
0.001,0.1,0.1,0.1,0.0001,0.1,100.0,0.0,False,1,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57582.51953125,0.0,57583.40167814493,0.0,0.8821468949317932,0.0,0.2500057816505432,0.0,0.63214111328125,0.0,57582.51953125,0.0,57583.40167814493,0.0,0.8721052408218384,0.0,0.2500057816505432,0.0,0.3714917302131653,0.0,1264.9261474609375,0.0,10.90482000540942,0.0,PD,ok,
0.001,0.0001,0.001,0.001,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,267.68362990021706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,267.68362990021706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,10.548557963222265,0.0,PD,ok,
0.001,0.0001,0.001,0.01,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,267.68362990021706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,267.68362990021706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,10.562781323678792,0.0,PD,ok,
0.001,0.0001,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,267.68362990021706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,267.68362990021706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.43304443359375,0.0,10.624754988588393,0.0,PD,ok,
0.001,0.001,0.001,0.01,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.3887023925781,0.0,267.63928785920143,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.3887023925781,0.0,267.63928785920143,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.3887023925781,0.0,10.641780455596745,0.0,PD,ok,
0.001,0.001,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.3887023925781,0.0,267.63928785920143,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.3887023925781,0.0,267.63928785920143,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,267.3887023925781,0.0,10.597140851430595,0.0,PD,ok,
0.001,0.01,0.001,0.001,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.9450988769531,0.0,267.19568434357643,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.9450988769531,0.0,267.19568434357643,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.9450988769531,0.0,10.766003083437681,0.0,PD,ok,
0.001,0.01,0.001,0.01,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.9450988769531,0.0,267.19568434357643,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.9450988769531,0.0,267.19568434357643,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.9450988769531,0.0,10.784084781073034,0.0,PD,ok,
0.001,0.01,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.94512939453125,0.0,267.19571486115456,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.94512939453125,0.0,267.19571486115456,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,266.94512939453125,0.0,10.938458831980824,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,262.75980177521706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,262.75980177521706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,10.9205715758726,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,262.75980177521706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,262.75980177521706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,10.888557125814259,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.001,0.01,100.0,0.0,False,1,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,262.75980177521706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,262.75980177521706,0.0,0.2505854666233063,0.0,0.2500428855419159,0.0,0.0005425923154689372,0.0,262.50921630859375,0.0,10.932300878688693,0.0,PD,ok,
0.001,0.1,0.01,0.1,0.0001,0.1,100.0,0.0,False,1,0.8897042870521545,0.0,0.2500452995300293,0.0,0.6396589875221252,0.0,56918.15234375,0.0,56919.04204803705,0.0,0.8897042870521545,0.0,0.2500452995300293,0.0,0.6396589875221252,0.0,56918.15234375,0.0,56919.04204803705,0.0,0.8721052408218384,0.0,0.2500452995300293,0.0,0.3714917302131653,0.0,1264.9261474609375,0.0,10.949652413837612,0.0,PD,ok,
0.001,0.0001,0.01,0.001,0.0001,0.1,100.0,0.0,False,1,0.8897437453269958,0.0,0.25008445978164673,0.0,0.6396592855453491,0.0,56519.375,0.0,56520.26474374533,0.0,0.8897437453269958,0.0,0.25008445978164673,0.0,0.6396592855453491,0.0,56519.375,0.0,56520.26474374533,0.0,0.8721052408218384,0.0,0.25008445978164673,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.642377105541527,0.0,PD,ok,
0.001,0.001,0.01,0.001,0.0001,0.1,100.0,0.0,False,1,0.8897815942764282,0.0,0.2501222789287567,0.0,0.6396592855453491,0.0,56505.28125,0.0,56506.17103159428,0.0,0.8897815942764282,0.0,0.2501222789287567,0.0,0.6396592855453491,0.0,56505.28125,0.0,56506.17103159428,0.0,0.8721052408218384,0.0,0.2501222789287567,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.59273124113679,0.0,PD,ok,
0.001,0.01,0.01,0.001,0.0001,0.1,100.0,0.0,False,1,0.8897871971130371,0.0,0.2501279413700104,0.0,0.6396592855453491,0.0,56521.35546875,0.0,56522.24525594711,0.0,0.8897871971130371,0.0,0.2501279413700104,0.0,0.6396592855453491,0.0,56521.35546875,0.0,56522.24525594711,0.0,0.8721052408218384,0.0,0.2501279413700104,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.886123437434435,0.0,PD,ok,
0.001,0.01,0.001,0.001,0.0001,0.1,100.0,0.0,False,1,0.8905256986618042,0.0,0.2501557171344757,0.0,0.6403699517250061,0.0,57256.1796875,0.0,57257.07021319866,0.0,0.8905256986618042,0.0,0.2501557171344757,0.0,0.6403699517250061,0.0,57256.1796875,0.0,57257.07021319866,0.0,0.8721052408218384,0.0,0.2501557171344757,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.819416421465576,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.0001,0.1,100.0,0.0,False,1,0.8898452520370483,0.0,0.2501862347126007,0.0,0.6396589875221252,0.0,56968.65234375,0.0,56969.54218900204,0.0,0.8898452520370483,0.0,0.2501862347126007,0.0,0.6396589875221252,0.0,56968.65234375,0.0,56969.54218900204,0.0,0.8721052408218384,0.0,0.2501862347126007,0.0,0.3714917302131653,0.0,1264.9261474609375,0.0,10.888205584138632,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.0001,0.1,100.0,0.0,False,1,0.8898886442184448,0.0,0.2502293288707733,0.0,0.6396592855453491,0.0,56796.25,0.0,56797.13988864422,0.0,0.8898886442184448,0.0,0.2502293288707733,0.0,0.6396592855453491,0.0,56796.25,0.0,56797.13988864422,0.0,0.8721052408218384,0.0,0.2502293288707733,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.869398187845945,0.0,PD,ok,
0.001,0.0001,0.001,0.01,0.0001,0.1,100.0,0.0,False,1,0.8906010389328003,0.0,0.2502307593822479,0.0,0.64037024974823,0.0,56906.05859375,0.0,56906.94919478893,0.0,0.8906010389328003,0.0,0.2502307593822479,0.0,0.64037024974823,0.0,56906.05859375,0.0,56906.94919478893,0.0,0.8721052408218384,0.0,0.2502307593822479,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.577954972162843,0.0,PD,ok,
0.001,0.01,0.001,0.01,0.0001,0.1,100.0,0.0,False,1,0.8906143307685852,0.0,0.2502442002296448,0.0,0.6403701305389404,0.0,56951.859375,0.0,56952.74998933077,0.0,0.8906143307685852,0.0,0.2502442002296448,0.0,0.6403701305389404,0.0,56951.859375,0.0,56952.74998933077,0.0,0.8721052408218384,0.0,0.2502442002296448,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.779477912001312,0.0,PD,ok,
0.001,0.001,0.01,0.01,0.0001,0.1,100.0,0.0,False,1,0.889930248260498,0.0,0.2502712905406952,0.0,0.6396589875221252,0.0,56867.58984375,0.0,56868.47977399826,0.0,0.889930248260498,0.0,0.2502712905406952,0.0,0.6396589875221252,0.0,56867.58984375,0.0,56868.47977399826,0.0,0.8721052408218384,0.0,0.2502712905406952,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.758142653852701,0.0,PD,ok,
0.001,0.0001,0.01,0.01,0.0001,0.1,100.0,0.0,False,1,0.8899343013763428,0.0,0.25027531385421753,0.0,0.6396589875221252,0.0,56879.34765625,0.0,56880.237590551376,0.0,0.8899343013763428,0.0,0.25027531385421753,0.0,0.6396589875221252,0.0,56879.34765625,0.0,56880.237590551376,0.0,0.8721052408218384,0.0,0.25027531385421753,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.572844861075282,0.0,PD,ok,
0.001,0.001,0.001,0.001,0.0001,0.1,100.0,0.0,False,1,0.8906729221343994,0.0,0.25030311942100525,0.0,0.6403697729110718,0.0,57389.1953125,0.0,57390.085985422134,0.0,0.8906729221343994,0.0,0.25030311942100525,0.0,0.6403697729110718,0.0,57389.1953125,0.0,57390.085985422134,0.0,0.8721052408218384,0.0,0.25030311942100525,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.872026422992349,0.0,PD,ok,
0.001,0.0001,0.001,0.001,0.0001,0.1,100.0,0.0,False,1,0.8906752467155457,0.0,0.25030529499053955,0.0,0.6403699517250061,0.0,57326.546875,0.0,57327.437550246716,0.0,0.8906752467155457,0.0,0.25030529499053955,0.0,0.6403699517250061,0.0,57326.546875,0.0,57327.437550246716,0.0,0.8721052408218384,0.0,0.25030529499053955,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.561543355695903,0.0,PD,ok,
0.001,0.01,0.001,0.1,0.0001,0.1,100.0,0.0,False,1,0.8906811475753784,0.0,0.2503111958503723,0.0,0.6403699517250061,0.0,57318.796875,0.0,57319.687556147575,0.0,0.8906811475753784,0.0,0.2503111958503723,0.0,0.6403699517250061,0.0,57318.796875,0.0,57319.687556147575,0.0,0.8721052408218384,0.0,0.2503111958503723,0.0,0.3714917302131653,0.0,1265.01611328125,0.0,10.78233178332448,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.0001,0.1,100.0,0.0,False,1,0.8899862170219421,0.0,0.2503272294998169,0.0,0.6396589875221252,0.0,57084.8125,0.0,57085.70248621702,0.0,0.8899862170219421,0.0,0.2503272294998169,0.0,0.6396589875221252,0.0,57084.8125,0.0,57085.70248621702,0.0,0.8721052408218384,0.0,0.2503272294998169,0.0,0.3714917302131653,0.0,1264.9261474609375,0.0,10.938416303135455,0.0,PD,ok,
0.001,0.0001,0.001,0.1,0.0001,0.1,100.0,0.0,False,1,0.8907003998756409,0.0,0.25033026933670044,0.0,0.6403701305389404,0.0,56987.34375,0.0,56988.234450399876,0.0,0.8907003998756409,0.0,0.25033026933670044,0.0,0.6403701305389404,0.0,56987.34375,0.0,56988.234450399876,0.0,0.8721052408218384,0.0,0.25033026933670044,0.0,0.3714917302131653,0.0,1265.0260009765625,0.0,10.610961895436049,0.0,PD,ok,
0.001,0.001,0.001,0.01,0.0001,0.1,100.0,0.0,False,1,0.8907034397125244,0.0,0.2503335177898407,0.0,0.6403699517250061,0.0,57077.75,0.0,57078.64070343971,0.0,0.8907034397125244,0.0,0.2503335177898407,0.0,0.6403699517250061,0.0,57077.75,0.0,57078.64070343971,0.0,0.8721052408218384,0.0,0.2503335177898407,0.0,0.3714917302131653,0.0,1265.025146484375,0.0,10.650169394910336,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,10.555330894887447,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,10.63730775564909,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,164.76202741265297,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,164.76202741265297,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,10.586827490478754,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,10.659036559052765,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,10.794438689947128,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,164.76202741265297,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,164.76202741265297,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,10.800332884304225,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,164.76199689507484,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084686279297,0.0,10.870175902731717,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.001,0.01,100.0,0.0,False,1,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,164.76202741265297,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,164.76202741265297,0.0,0.25352826714515686,0.0,0.2532716393470764,0.0,0.00025663626729510725,0.0,164.5084991455078,0.0,10.906430874951184,0.0,PD,ok,
0.001,0.0001,0.001,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.580861476249993,0.0,PD,ok,
0.001,0.0001,0.001,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.532271158881485,0.0,PD,ok,
0.001,0.0001,0.001,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.653211024589837,0.0,PD,ok,
0.001,0.0001,0.01,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.589512855745852,0.0,PD,ok,
0.001,0.0001,0.01,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.646262378431857,0.0,PD,ok,
0.001,0.0001,0.01,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.611112459562719,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.548003554344177,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.640159825794399,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.558655046857893,0.0,PD,ok,
0.001,0.001,0.001,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.524071072228253,0.0,PD,ok,
0.001,0.001,0.001,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.656350889243186,0.0,PD,ok,
